country,province,postal code,city,latitude,longitude
BR,AC,69945-000,Acrelândia,-9.9805,-66.8439
BR,AC,69935-000,Assis Brasil,-10.8833,-70.0131
BR,AC,69932-000,Brasiléia,-10.7677,-69.0114
BR,AC,69923-000,Bujari,-9.5786,-68.172
BR,AC,69922-000,Capixaba,-10.4878,-67.8483
BR,AC,69980-000,Cruzeiro do Sul,-8.0159,-72.9298
BR,AC,69934-000,Epitaciolândia,-10.9354,-68.4441
BR,AC,69960-000,Feijó,-8.905,-70.9149
BR,AC,69975-000,Jordão,-9.0917,-71.8407
BR,AC,69990-000,Mâncio Lima,-7.5396,-73.4583
BR,AC,69950-000,Manoel Urbano,-9.4895,-70.0124
BR,AC,69983-000,Marechal Thaumaturgo,-9.1899,-72.5685
BR,AC,69928-000,Plácido de Castro,-10.2943,-67.2682
BR,AC,69982-000,Porto Walter,-8.5247,-72.8207
BR,AC,69900-000,Rio Branco,-10.0699,-68.1553
BR,AC,69985-000,Rodrigues Alves,-7.8529,-73.2361
BR,AC,69955-000,Santa Rosa do Purus,-9.4773,-70.3903
BR,AC,69925-000,Senador Guiomard,-9.9408,-67.3931
BR,AC,69940-000,Sena Madureira,-10.0357,-69.5497
BR,AC,69970-000,Tarauacá,-8.6552,-71.4234
BR,AC,69930-000,Xapuri,-10.5966,-68.6489
BR,AC,69921-000,Porto Acre,-9.6504,-67.7773
BR,AL,57490-000,Água Branca,-9.2699,-37.9192
BR,AL,57660-000,Anadia,-9.6749,-36.3379
BR,AL,57300-000,Arapiraca,-9.7438,-36.5931
BR,AL,57690-000,Atalaia,-9.5298,-36.0746
BR,AL,57925-000,Barra de Santo Antônio,-9.3975,-35.5654
BR,AL,57180-000,Barra de São Miguel,-9.8123,-35.9609
BR,AL,57420-000,Batalha,-9.7326,-37.0888
BR,AL,57630-000,Belém,-9.5442,-36.502
BR,AL,57435-000,Belo Monte,-9.8052,-37.1916
BR,AL,57680-000,Boca da Mata,-9.6465,-36.1413
BR,AL,57830-000,Branquinha,-9.2117,-36.0896
BR,AL,57570-000,Cacimbinhas,-9.449,-36.9047
BR,AL,57770-000,Cajueiro,-9.3763,-36.1577
BR,AL,57968-000,Campestre,-8.8939,-35.5324
BR,AL,57250-000,Campo Alegre,-9.7933,-36.2857
BR,AL,57350-000,Campo Grande,-9.95,-36.7559
BR,AL,57530-000,Canapi,-9.1733,-37.5199
BR,AL,57780-000,Capela,-9.3934,-36.1239
BR,AL,57535-000,Carneiros,-9.4647,-37.3556
BR,AL,57760-000,Chã Preta,-9.2292,-36.3305
BR,AL,57325-000,Coité do Nóia,-9.6262,-36.6004
BR,AL,57975-000,Colônia Leopoldina,-8.8921,-35.7423
BR,AL,57140-000,Coqueiro Seco,-9.6466,-35.8094
BR,AL,57230-000,Coruripe,-10.0745,-36.1996
BR,AL,57320-000,Craíbas,-9.6011,-36.8027
BR,AL,57480-000,Delmiro Gouveia,-9.4445,-38.0248
BR,AL,57560-000,Dois Riachos,-9.3582,-37.0657
BR,AL,57625-000,Estrela de Alagoas,-9.3986,-36.7622
BR,AL,57340-000,Feira Grande,-9.9247,-36.6695
BR,AL,57220-000,Feliz Deserto,-10.2908,-36.3537
BR,AL,57995-000,Flexeiras,-9.2006,-35.78
BR,AL,57360-000,Girau do Ponciano,-9.7838,-36.842
BR,AL,57890-000,Ibateguara,-8.8969,-35.9096
BR,AL,57620-000,Igaci,-9.58,-36.6742
BR,AL,57280-000,Igreja Nova,-10.1666,-36.6172
BR,AL,57545-000,Inhapi,-9.2773,-37.6362
BR,AL,57430-000,Jacaré dos Homens,-9.6728,-37.2228
BR,AL,57960-000,Jacuípe,-8.8772,-35.4588
BR,AL,57950-000,Japaratinga,-9.099,-35.2963
BR,AL,57425-000,Jaramataia,-9.6505,-36.9604
BR,AL,57980-000,Joaquim Gomes,-9.1035,-35.7374
BR,AL,57965-000,Jundiá,-8.9406,-35.4996
BR,AL,57270-000,Junqueiro,-9.8852,-36.4564
BR,AL,57330-000,Lagoa da Canoa,-9.8072,-36.7481
BR,AL,57260-000,Limoeiro de Anadia,-9.7268,-36.4541
BR,AL,57000-000,Maceió,-9.5713,-35.6899
BR,AL,57580-000,Major Isidoro,-9.5168,-36.9649
BR,AL,57955-000,Maragogi,-8.9586,-35.276
BR,AL,57520-000,Maravilha,-9.2231,-37.3794
BR,AL,57160-000,Marechal Deodoro,-9.709,-35.9031
BR,AL,57670-000,Maribondo,-9.5509,-36.3403
BR,AL,57730-000,Mar Vermelho,-9.4925,-36.3504
BR,AL,57540-000,Mata Grande,-8.9854,-37.7615
BR,AL,57910-000,Matriz de Camaragibe,-9.1383,-35.5761
BR,AL,57990-000,Messias,-9.3211,-35.8222
BR,AL,57615-000,Minador do Negrão,-9.3186,-36.8863
BR,AL,57440-000,Monteirópolis,-9.6202,-37.2935
BR,AL,57820-000,Murici,-9.2983,-35.9
BR,AL,57970-000,Novo Lino,-8.8809,-35.6195
BR,AL,57442-000,Olho d'Água das Flores,-9.5403,-37.2521
BR,AL,57470-000,Olho d'Água do Casado,-9.4565,-37.835
BR,AL,57390-000,Olho d'Água Grande,-10.0562,-36.7952
BR,AL,57550-000,Olivença,-9.4695,-37.1668
BR,AL,57525-000,Ouro Branco,-9.129,-37.3737
BR,AL,57410-000,Palestina,-9.675,-37.331
BR,AL,57600-000,Palmeira dos Índios,-9.409,-36.6065
BR,AL,57400-000,Pão de Açúcar,-9.6835,-37.4543
BR,AL,57475-000,Pariconha,-9.2204,-38.0167
BR,AL,57935-000,Paripueira,-9.4294,-35.5898
BR,AL,57930-000,Passo de Camaragibe,-9.2987,-35.4279
BR,AL,57740-000,Paulo Jacinto,-9.3684,-36.3929
BR,AL,57200-000,Penedo,-10.2445,-36.4699
BR,AL,57210-000,Piaçabuçu,-10.3739,-36.419
BR,AL,57150-000,Pilar,-9.6175,-36.0632
BR,AL,57720-000,Pindoba,-9.4749,-36.3034
BR,AL,57460-000,Piranhas,-9.5481,-37.7453
BR,AL,57510-000,Poço das Trincheiras,-9.2926,-37.3199
BR,AL,57900-000,Porto Calvo,-9.0706,-35.3734
BR,AL,57945-000,Porto de Pedras,-9.1156,-35.3916
BR,AL,57290-000,Porto Real do Colégio,-10.1054,-36.7269
BR,AL,57750-000,Quebrangulo,-9.2923,-36.4979
BR,AL,57100-000,Rio Largo,-9.5139,-35.9106
BR,AL,57246-000,Roteiro,-9.8591,-35.9831
BR,AL,57130-000,Santa Luzia do Norte,-9.6108,-35.8292
BR,AL,57500-000,Santana do Ipanema,-9.3443,-37.194
BR,AL,57840-000,Santana do Mundaú,-9.1243,-36.2267
BR,AL,57380-000,São Brás,-10.1241,-36.8504
BR,AL,57860-000,São José da Laje,-8.975,-36.0339
BR,AL,57445-000,São José da Tapera,-9.5134,-37.6088
BR,AL,57920-000,São Luís do Quitunde,-9.2628,-35.5719
BR,AL,57240-000,São Miguel dos Campos,-9.8288,-36.1138
BR,AL,57940-000,São Miguel dos Milagres,-9.2542,-35.3842
BR,AL,57275-000,São Sebastião,-9.967,-36.5528
BR,AL,57120-000,Satuba,-9.5853,-35.8456
BR,AL,57515-000,Senador Rui Palmeira,-9.3383,-37.5597
BR,AL,57635-000,Tanque d'Arca,-9.5607,-36.4082
BR,AL,57640-000,Taquarana,-9.5977,-36.4878
BR,AL,57265-000,Teotônio Vilela,-9.9901,-36.4327
BR,AL,57370-000,Traipu,-9.8924,-36.9785
BR,AL,57800-000,União dos Palmares,-9.1325,-36.0818
BR,AL,57700-000,Viçosa,-9.3602,-36.3209
BR,AP,68950-000,Amapá,1.8571,-50.8437
BR,AP,68948-000,Pedra Branca do Amaparí,1.1484,-52.4012
BR,AP,68960-000,Calçoene,2.361,-51.4529
BR,AP,68973-000,Cutias,0.9971,-50.5204
BR,AP,68915-000,Ferreira Gomes,0.9101,-51.3544
BR,AP,68976-000,Itaubal,0.5773,-50.6783
BR,AP,68920-000,Laranjal do Jari,0.9383,-53.2295
BR,AP,68900-000,Macapá,0.5987,-50.7685
BR,AP,68940-000,Mazagão,0.0399,-52.1163
BR,AP,68980-000,Oiapoque,2.7079,-52.1696
BR,AP,68997-000,Porto Grande,0.5655,-51.7118
BR,AP,68918-000,Pracuúba,1.6708,-51.2449
BR,AP,68925-000,Santana,0.1813,-51.3884
BR,AP,68990-000,Tartarugalzinho,1.263,-51.1097
BR,AP,68924-000,Vitória do Jari,-0.9565,-52.0344
BR,AP,68945-000,Amapari,0.6167,-51.65
BR,AM,69475-000,Alvarães,-3.7149,-65.3041
BR,AM,69620-000,Amaturá,-3.3893,-68.227
BR,AM,69445-000,Anamã,-3.4799,-61.7169
BR,AM,69440-000,Anori,-4.2132,-62.1556
BR,AM,69265-000,Apuí,-7.7892,-59.341
BR,AM,69650-000,Atalaia do Norte,-5.6645,-71.8278
BR,AM,69240-000,Autazes,-3.873,-59.6814
BR,AM,69700-000,Barcelos,-0.3929,-63.5371
BR,AM,69160-000,Barreirinha,-3.0656,-57.1662
BR,AM,69630-000,Benjamin Constant,-5.6484,-70.4068
BR,AM,69430-000,Beruri,-4.3437,-61.7513
BR,AM,69195-000,Boa Vista do Ramos,-3.1478,-57.625
BR,AM,69850-000,Boca do Acre,-8.5542,-68.0359
BR,AM,69200-000,Borba,-5.1124,-59.3054
BR,AM,69410-000,Caapiranga,-3.1298,-61.7441
BR,AM,69820-000,Canutama,-7.5897,-64.1294
BR,AM,69500-000,Carauari,-5.1159,-67.3578
BR,AM,69250-000,Careiro,-3.8332,-60.2047
BR,AM,69255-000,Careiro da Várzea,-3.3515,-59.6553
BR,AM,69460-000,Coari,-4.085,-63.1414
BR,AM,69450-000,Codajás,-3.1626,-63.1473
BR,AM,69880-000,Eirunepé,-7.1585,-70.4155
BR,AM,69870-000,Envira,-7.6421,-70.1408
BR,AM,69670-000,Fonte Boa,-2.4959,-66.2662
BR,AM,69895-000,Guajará,-7.1365,-72.7151
BR,AM,69800-000,Humaitá,-7.4387,-62.3248
BR,AM,69890-000,Ipixuna,-7.1191,-71.3759
BR,AM,69405-000,Iranduba,-3.1014,-60.4464
BR,AM,69100-000,Itacoatiara,-3.1598,-58.812
BR,AM,69510-000,Itamarati,-6.7647,-68.0393
BR,AM,69120-000,Itapiranga,-2.516,-58.5573
BR,AM,69495-000,Japurá,-1.5535,-68.2453
BR,AM,69520-000,Juruá,-3.2753,-66.2421
BR,AM,69660-000,Jutaí,-4.6548,-68.2803
BR,AM,69830-000,Lábrea,-8.1844,-66.075
BR,AM,69400-000,Manacapuru,-3.2475,-61.0079
BR,AM,69435-000,Manaquiri,-3.7905,-60.7072
BR,AM,69000-000,Manaus,-2.6638,-60.135
BR,AM,69280-000,Manicoré,-7.0664,-61.557
BR,AM,69490-000,Maraã,-2.6379,-64.8042
BR,AM,69190-000,Maués,-5.0633,-58.3028
BR,AM,69140-000,Nhamundá,-1.3665,-57.8879
BR,AM,69230-000,Nova Olinda do Norte,-3.9464,-58.5974
BR,AM,69730-000,Novo Airão,-1.9839,-61.7851
BR,AM,69260-000,Novo Aripuanã,-7.001,-60.6302
BR,AM,69150-000,Parintins,-2.6634,-56.9341
BR,AM,69860-000,Pauini,-7.6893,-68.1422
BR,AM,69735-000,Presidente Figueiredo,-1.2834,-59.9832
BR,AM,69115-000,Rio Preto da Eva,-2.4929,-59.6078
BR,AM,69740-000,Santa Isabel do Rio Negro,-0.2548,-65.5512
BR,AM,69680-000,Santo Antônio do Içá,-3.09,-68.7592
BR,AM,69750-000,São Gabriel da Cachoeira,0.2404,-68.0324
BR,AM,69600-000,São Paulo de Olivença,-4.6509,-69.5814
BR,AM,69135-000,São Sebastião do Uatumã,-1.932,-58.7422
BR,AM,69110-000,Silves,-2.7685,-58.6275
BR,AM,69640-000,Tabatinga,-3.963,-69.6027
BR,AM,69480-000,Tapauá,-6.2142,-65.6998
BR,AM,69470-000,Tefé,-4.5223,-65.6045
BR,AM,69685-000,Tonantins,-2.6409,-67.8461
BR,AM,69485-000,Uarini,-3.1474,-65.4204
BR,AM,69130-000,Urucará,-1.1928,-58.8043
BR,AM,69180-000,Urucurituba,-2.8327,-57.7501
BR,BA,46690-000,Abaíra,-13.3213,-41.6976
BR,BA,48680-000,Abaré,-8.8096,-39.2706
BR,BA,48360-000,Acajutiba,-11.6068,-38.0359
BR,BA,48435-000,Adustina,-10.4823,-37.9845
BR,BA,48170-000,Água Fria,-11.7476,-38.735
BR,BA,46180-000,Érico Cardoso,-13.4369,-42.1033
BR,BA,45220-000,Aiquara,-14.1114,-39.8764
BR,BA,48000-000,Alagoinhas,-12.0058,-38.3615
BR,BA,45990-000,Alcobaça,-17.4636,-39.374
BR,BA,45640-000,Almadina,-14.6761,-39.6907
BR,BA,45300-000,Amargosa,-13.0497,-39.6072
BR,BA,44230-000,Amélia Rodrigues,-12.3118,-38.7385
BR,BA,44910-000,América Dourada,-11.4694,-41.4733
BR,BA,45180-000,Anagé,-14.6617,-41.147
BR,BA,46830-000,Andaraí,-12.8417,-41.2768
BR,BA,48990-000,Andorinha,-10.2222,-39.8639
BR,BA,47960-000,Angical,-11.9628,-44.7498
BR,BA,44670-000,Anguera,-12.1822,-39.2138
BR,BA,48420-000,Antas,-10.4214,-38.3034
BR,BA,44180-000,Antônio Cardoso,-12.3864,-39.1455
BR,BA,44780-000,Antônio Gonçalves,-10.6228,-40.4093
BR,BA,48350-000,Aporá,-11.7544,-38.2278
BR,BA,45355-000,Apuarema,-13.83,-39.7344
BR,BA,46130-000,Aracatu,-14.3901,-41.3633
BR,BA,48108-000,Araças,-12.1468,-38.1723
BR,BA,48760-000,Araci,-11.1356,-39.07
BR,BA,48130-000,Aramari,-12.0462,-38.5576
BR,BA,45695-000,Arataca,-15.2461,-39.4248
BR,BA,44490-000,Aratuípe,-13.0936,-39.0826
BR,BA,45675-000,Aurelino Leal,-14.3317,-39.5099
BR,BA,47830-000,Baianópolis,-12.4833,-44.5311
BR,BA,44620-000,Baixa Grande,-11.9774,-40.1799
BR,BA,48405-000,Banzaê,-10.6158,-38.6269
BR,BA,47100-000,Barra,-11.3183,-43.4688
BR,BA,46650-000,Barra da Estiva,-13.7178,-41.0838
BR,BA,45120-000,Barra do Choça,-15.0102,-40.6673
BR,BA,44990-000,Barra do Mendes,-12.1609,-42.0354
BR,BA,45560-000,Barra do Rocha,-14.0603,-39.6138
BR,BA,47800-000,Barreiras,-11.9333,-45.4924
BR,BA,44895-000,Barro Alto,-11.7739,-41.9132
BR,BA,45800-000,Belmonte,-15.8916,-39.3227
BR,BA,45160-000,Belo Campo,-14.8742,-41.2267
BR,BA,48780-000,Biritinga,-11.6708,-38.7893
BR,BA,45250-000,Boa Nova,-14.3641,-40.2238
BR,BA,46850-000,Boa Vista do Tupim,-12.8731,-40.6282
BR,BA,47600-000,Bom Jesus da Lapa,-13.2085,-43.2962
BR,BA,45263-000,Bom Jesus da Serra,-14.3838,-40.5398
BR,BA,46740-000,Boninal,-12.8036,-41.6834
BR,BA,46820-000,Bonito,-12.0049,-41.3178
BR,BA,46530-000,Boquira,-12.7394,-42.6417
BR,BA,46570-000,Botuporã,-13.2507,-42.4108
BR,BA,45325-000,Brejões,-13.0706,-39.821
BR,BA,47750-000,Brejolândia,-12.4124,-43.9282
BR,BA,47560-000,Brotas de Macaúbas,-12.1061,-42.5111
BR,BA,46100-000,Brumado,-14.1526,-41.6037
BR,BA,45615-000,Buerarema,-14.9907,-39.3059
BR,BA,47120-000,Buritirama,-10.5708,-43.6886
BR,BA,45130-000,Caatiba,-15.0485,-40.1459
BR,BA,44345-000,Cabaceiras do Paraguaçu,-12.5542,-39.196
BR,BA,44300-000,Cachoeira,-12.676,-38.8541
BR,BA,46300-000,Caculé,-14.3883,-42.4152
BR,BA,44730-000,Caém,-11.194,-40.2574
BR,BA,45265-000,Caetanos,-14.2923,-41.01
BR,BA,46400-000,Caetité,-13.9078,-42.5223
BR,BA,44880-000,Cafarnaum,-11.8067,-41.384
BR,BA,45420-000,Cairu,-13.5266,-38.9481
BR,BA,44750-000,Caldeirão Grande,-11.0435,-40.2951
BR,BA,45880-000,Camacan,-15.4277,-39.5082
BR,BA,42800-000,Camaçari,-12.619,-38.2057
BR,BA,45445-000,Camamu,-14.0181,-39.224
BR,BA,47220-000,Campo Alegre de Lourdes,-9.501,-42.9828
BR,BA,44790-000,Campo Formoso,-10.3101,-40.8108
BR,BA,47730-000,Canápolis,-13.1252,-44.251
BR,BA,44890-000,Canarana,-11.6678,-41.7376
BR,BA,45860-000,Canavieiras,-15.6483,-39.1709
BR,BA,48710-000,Candeal,-11.895,-39.2039
BR,BA,43800-000,Candeias,-12.6557,-38.487
BR,BA,46380-000,Candiba,-14.4697,-42.8739
BR,BA,45157-000,Cândido Sales,-15.4608,-41.1635
BR,BA,48840-000,Cansanção,-10.8118,-39.4146
BR,BA,48520-000,Canudos,-9.8798,-39.1472
BR,BA,44645-000,Capela do Alto Alegre,-11.6184,-39.8323
BR,BA,44695-000,Capim Grosso,-11.2942,-39.9557
BR,BA,45177-000,Caraíbas,-14.6063,-41.2576
BR,BA,45900-000,Caravelas,-17.6677,-39.7562
BR,BA,48390-000,Cardeal da Silva,-11.998,-37.9247
BR,BA,46445-000,Carinhanha,-14.2139,-43.8471
BR,BA,47300-000,Casa Nova,-9.1044,-41.1574
BR,BA,44500-000,Castro Alves,-12.7494,-39.3769
BR,BA,47815-000,Catolândia,-12.2961,-44.6753
BR,BA,48110-000,Catu,-12.3776,-38.4005
BR,BA,46575-000,Caturama,-13.186,-42.3025
BR,BA,44940-000,Central,-11.1542,-42.0815
BR,BA,48660-000,Chorrochó,-9.3055,-39.1565
BR,BA,48410-000,Cícero Dantas,-10.5388,-38.4214
BR,BA,48450-000,Cipó,-11.1104,-38.5095
BR,BA,45638-000,Coaraci,-14.6449,-39.5938
BR,BA,47680-000,Cocos,-14.5944,-45.2796
BR,BA,44320-000,Conceição da Feira,-12.5069,-38.9947
BR,BA,44540-000,Conceição do Almeida,-12.855,-39.2409
BR,BA,48730-000,Conceição do Coité,-11.6321,-39.1911
BR,BA,44245-000,Conceição do Jacuípe,-12.4217,-38.6986
BR,BA,48300-000,Conde,-11.8033,-37.6482
BR,BA,46200-000,Condeúba,-14.9327,-42.0069
BR,BA,46620-000,Contendas do Sincorá,-13.796,-41.05
BR,BA,44250-000,Coração de Maria,-12.2427,-38.7824
BR,BA,46280-000,Cordeiros,-14.9985,-41.8975
BR,BA,47690-000,Coribe,-13.7234,-44.4354
BR,BA,48590-000,Coronel João Sá,-10.3888,-37.9428
BR,BA,47650-000,Correntina,-13.2899,-45.1319
BR,BA,47900-000,Cotegipe,-11.5884,-44.17
BR,BA,45330-000,Cravolândia,-13.4702,-39.7549
BR,BA,48480-000,Crisópolis,-11.4553,-38.1393
BR,BA,47950-000,Cristópolis,-12.2179,-44.2499
BR,BA,44380-000,Cruz das Almas,-12.6703,-39.1144
BR,BA,48930-000,Curaçá,-9.1346,-39.6685
BR,BA,45590-000,Dário Meira,-14.4234,-39.9593
BR,BA,42850-000,Dias d'Ávila,-12.5968,-38.2807
BR,BA,46165-000,Dom Basílio,-13.7972,-41.7088
BR,BA,44560-000,Dom Macedo Costa,-12.9338,-39.1462
BR,BA,45305-000,Elísio Medrado,-12.9543,-39.5058
BR,BA,45150-000,Encruzilhada,-15.5684,-40.9079
BR,BA,48180-000,Entre Rios,-12.0697,-38.0299
BR,BA,48370-000,Esplanada,-11.9547,-37.8936
BR,BA,48500-000,Euclides da Cunha,-10.4051,-39.0337
BR,BA,45820-000,Eunápolis,-16.3122,-39.6702
BR,BA,48415-000,Fátima,-10.546,-38.2237
BR,BA,46446-000,Feira da Mata,-14.132,-44.2528
BR,BA,44000-000,Feira de Santana,-12.2337,-39.0656
BR,BA,44775-000,Filadélfia,-10.7663,-40.2056
BR,BA,45720-000,Firmino Alves,-14.9136,-39.9119
BR,BA,45740-000,Floresta Azul,-14.8445,-39.755
BR,BA,47990-000,Formosa do Rio Preto,-10.8886,-45.9121
BR,BA,45450-000,Gandu,-13.8156,-39.4474
BR,BA,44650-000,Gavião,-11.4889,-39.7741
BR,BA,47450-000,Gentio do Ouro,-11.3628,-42.5483
BR,BA,48610-000,Glória,-9.111,-38.4065
BR,BA,45540-000,Gongogi,-14.3,-39.6014
BR,BA,44350-000,Governador Mangabeira,-12.5772,-39.0311
BR,BA,46205-000,Guajeru,-14.5788,-42.0399
BR,BA,46430-000,Guanambi,-14.133,-42.824
BR,BA,45840-000,Guaratinga,-16.5699,-39.9782
BR,BA,48445-000,Heliópolis,-10.7286,-38.2549
BR,BA,46860-000,Iaçu,-12.7698,-40.1834
BR,BA,46390-000,Ibiassucê,-14.2029,-42.3021
BR,BA,45745-000,Ibicaraí,-14.8744,-39.5598
BR,BA,46760-000,Ibicoara,-13.3766,-41.3408
BR,BA,45290-000,Ibicuí,-14.6097,-39.8557
BR,BA,44970-000,Ibipeba,-11.4978,-42.1908
BR,BA,46540-000,Ibipitanga,-12.8865,-42.3711
BR,BA,46840-000,Ibiquera,-12.5726,-40.8416
BR,BA,45500-000,Ibirapitanga,-14.0589,-39.4082
BR,BA,45940-000,Ibirapuã,-17.7557,-39.9737
BR,BA,45580-000,Ibirataia,-13.9729,-39.6371
BR,BA,46700-000,Ibitiara,-12.5658,-42.3899
BR,BA,44960-000,Ibititá,-11.6935,-41.8415
BR,BA,47520-000,Ibotirama,-11.8862,-43.2529
BR,BA,48725-000,Ichu,-11.7034,-39.1872
BR,BA,46490-000,Igaporã,-13.8906,-42.7605
BR,BA,45443-000,Igrapiúna,-13.8561,-39.1936
BR,BA,45280-000,Iguaí,-14.6182,-40.0616
BR,BA,45650-000,Ilhéus,-14.7594,-39.2179
BR,BA,48490-000,Inhambupe,-11.7966,-38.3704
BR,BA,44680-000,Ipecaetá,-12.3378,-39.3283
BR,BA,45570-000,Ipiaú,-14.0571,-39.7255
BR,BA,44600-000,Ipirá,-12.2741,-39.9164
BR,BA,47590-000,Ipupiara,-11.7695,-42.433
BR,BA,45370-000,Irajuba,-13.18,-39.9953
BR,BA,46770-000,Iramaia,-13.5463,-40.8283
BR,BA,46980-000,Iraquara,-12.2862,-41.5915
BR,BA,44255-000,Irará,-12.049,-38.7362
BR,BA,44900-000,Irecê,-11.3032,-41.8344
BR,BA,45848-000,Itabela,-16.7164,-39.5733
BR,BA,46880-000,Itaberaba,-12.451,-40.2031
BR,BA,45600-000,Itabuna,-14.8815,-39.3671
BR,BA,45530-000,Itacaré,-14.3695,-39.1251
BR,BA,46790-000,Itaeté,-12.9807,-40.9551
BR,BA,45230-000,Itagi,-14.197,-40.033
BR,BA,45585-000,Itagibá,-14.2464,-39.8497
BR,BA,45850-000,Itagimirim,-16.1347,-39.8165
BR,BA,47440-000,Itaguaçu da Bahia,-10.6426,-42.2108
BR,BA,45730-000,Itaju do Colônia,-15.1551,-39.716
BR,BA,45630-000,Itajuípe,-14.6919,-39.4292
BR,BA,45836-000,Itamaraju,-16.9452,-39.8127
BR,BA,45455-000,Itamari,-13.7859,-39.6842
BR,BA,45140-000,Itambé,-15.2248,-40.4951
BR,BA,48290-000,Itanagra,-12.3098,-38.1133
BR,BA,45970-000,Itanhém,-17.0811,-40.361
BR,BA,44460-000,Itaparica,-12.906,-38.6638
BR,BA,45750-000,Itapé,-14.9185,-39.4864
BR,BA,45855-000,Itapebi,-15.8875,-39.6879
BR,BA,45700-000,Itapetinga,-15.3341,-40.0863
BR,BA,48475-000,Itapicuru,-11.181,-38.1499
BR,BA,45645-000,Itapitanga,-14.4637,-39.6256
BR,BA,45340-000,Itaquara,-13.4472,-39.9103
BR,BA,45780-000,Itarantim,-15.708,-40.0305
BR,BA,46875-000,Itatim,-12.6283,-39.6823
BR,BA,45350-000,Itiruçu,-13.5209,-40.1641
BR,BA,48850-000,Itiúba,-10.7936,-39.8038
BR,BA,45710-000,Itororó,-15.0672,-40.0194
BR,BA,46640-000,Ituaçu,-13.9036,-41.3969
BR,BA,45435-000,Ituberá,-13.7874,-39.1469
BR,BA,46438-000,Iuiú,-14.6501,-43.6487
BR,BA,47655-000,Jaborandi,-14.0385,-45.1841
BR,BA,46310-000,Jacaraci,-14.8352,-42.4011
BR,BA,44700-000,Jacobina,-11.1479,-40.4311
BR,BA,45345-000,Jaguaquara,-13.5957,-39.9293
BR,BA,48960-000,Jaguarari,-10.148,-40.1043
BR,BA,44480-000,Jaguaripe,-13.1283,-39.0134
BR,BA,48310-000,Jandaíra,-11.611,-37.6184
BR,BA,45200-000,Jequié,-13.923,-40.0837
BR,BA,48540-000,Jeremoabo,-9.9209,-38.7263
BR,BA,45470-000,Jiquiriçá,-13.3108,-39.5809
BR,BA,45225-000,Jitaúna,-13.979,-39.9006
BR,BA,44920-000,João Dourado,-11.1488,-41.4044
BR,BA,48900-000,Juazeiro,-9.3968,-40.2338
BR,BA,45834-000,Jucuruçu,-16.8483,-40.0841
BR,BA,44925-000,Jussara,-10.9641,-41.8557
BR,BA,45610-000,Jussari,-15.1545,-39.5156
BR,BA,46670-000,Jussiape,-13.4881,-41.6234
BR,BA,45215-000,Lafaiete Coutinho,-13.6203,-40.2044
BR,BA,46425-000,Lagoa Real,-14.1099,-42.217
BR,BA,45490-000,Laje,-13.1846,-39.2975
BR,BA,45950-000,Lajedão,-17.5711,-40.3112
BR,BA,46825-000,Lajedinho,-12.427,-41.151
BR,BA,45365-000,Lajedo do Tabocal,-13.3712,-40.23
BR,BA,48720-000,Lamarão,-11.8452,-38.9771
BR,BA,44905-000,Lapão,-11.6158,-41.7052
BR,BA,42700-000,Lauro de Freitas,-12.8425,-38.3273
BR,BA,46960-000,Lençóis,-12.4726,-41.3082
BR,BA,46330-000,Licínio de Almeida,-14.7064,-42.5044
BR,BA,46805-000,Macajuba,-12.1437,-40.302
BR,BA,45760-000,Macarani,-15.557,-40.3905
BR,BA,46500-000,Macaúbas,-13.1917,-42.6833
BR,BA,48650-000,Macururé,-9.3677,-39.0411
BR,BA,42600-000,Madre de Deus,-12.7381,-38.6254
BR,BA,46255-000,Maetinga,-14.5788,-41.696
BR,BA,45770-000,Maiquinique,-15.699,-40.2641
BR,BA,44630-000,Mairi,-11.6349,-40.2134
BR,BA,46440-000,Malhada,-14.3891,-43.7149
BR,BA,46110-000,Malhada de Pedras,-14.2777,-41.8921
BR,BA,45240-000,Manoel Vitorino,-14.0049,-40.4801
BR,BA,47160-000,Mansidão,-11.2078,-44.1411
BR,BA,45360-000,Maracás,-13.6501,-40.6199
BR,BA,44420-000,Maragogipe,-12.8351,-38.9402
BR,BA,45520-000,Maraú,-14.0992,-39.0836
BR,BA,46780-000,Marcionílio Souza,-13.1158,-40.6291
BR,BA,45870-000,Mascote,-15.6404,-39.428
BR,BA,48280-000,Mata de São João,-12.4846,-38.1791
BR,BA,46480-000,Matina,-13.8934,-42.9828
BR,BA,45960-000,Medeiros Neto,-17.3902,-40.2757
BR,BA,44720-000,Miguel Calmon,-11.5255,-40.579
BR,BA,45315-000,Milagres,-12.9559,-39.8178
BR,BA,44745-000,Mirangaba,-10.8036,-40.6706
BR,BA,45255-000,Mirante,-14.1861,-40.7831
BR,BA,48800-000,Monte Santo,-10.2665,-39.5684
BR,BA,47580-000,Morpará,-11.7527,-43.0913
BR,BA,44850-000,Morro do Chapéu,-11.2541,-41.3636
BR,BA,46290-000,Mortugaba,-14.9848,-42.4055
BR,BA,46750-000,Mucugê,-13.1487,-41.5174
BR,BA,45930-000,Mucuri,-18.0058,-39.7981
BR,BA,44885-000,Mulungu do Morro,-12.008,-41.4258
BR,BA,44800-000,Mundo Novo,-11.9193,-40.5231
BR,BA,44575-000,Muniz Ferreira,-13.0015,-39.106
BR,BA,47115-000,Muquém de São Francisco,-12.1989,-43.5131
